ID_Unico,ID_Producto,Tipo_Material,Temp_Aire_K,Temp_Proceso_K,Velocidad_Rotacion_RPM,Torque_Nm,Desgaste_Herramienta_min,Falla_Maquina,Falla_Desgaste_Herramienta,Falla_Disipacion_Calor,Falla_Potencia,Falla_Sobreesfuerzo,Falla_Aleatoria,Potencia_W,Dif_temperatura_K,Esfuerzo_desgaste,Estado_Falla
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,6012.451826407507,10.300000000000011,5438.599999999999,No Falla
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,5506.702412868633,10.199999999999989,4550.400000000001,No Falla
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,5773.573642761395,10.300000000000011,5562.6,No Falla
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,6938.128351206435,10.199999999999989,6837.6,No Falla
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,7814.929624664879,10.199999999999989,7957.700000000001,No Falla
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,4649.390499329758,10.100000000000023,3717.9,No Falla
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,6145.274798927614,10.200000000000045,7110.0,No Falla
224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,5652.396112600536,10.200000000000045,5504.0,No Falla
225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,4860.422252010724,10.300000000000011,4746.6,No Falla
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,7673.801943699731,10.199999999999989,8823.199999999999,No Falla
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,6847.645777479893,10.099999999999966,8167.200000000001,No Falla
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,5818.3122486595175,10.199999999999989,6064.8,No Falla
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,6329.161779490617,10.199999999999989,6307.0,No Falla
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,5186.368967828419,10.199999999999989,5570.6,No Falla
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,5721.766085790884,10.300000000000011,6089.999999999999,No Falla
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,6355.227882037534,10.099999999999966,7628.7,No Falla
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,7098.5254691689015,10.199999999999989,8520.4,No Falla
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,5526.223190348525,10.199999999999989,6316.9,No Falla
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,6640.227044235925,10.199999999999989,7850.7,No Falla
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,5929.1219839142095,10.199999999999989,6234.500000000001,No Falla
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,6059.033595844505,10.199999999999989,7275.6,No Falla
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,5948.72654155496,10.100000000000023,6954.0,No Falla
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,7337.874916219838,10.200000000000045,9707.9,No Falla
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,5162.596347184987,10.199999999999989,5967.0,No Falla
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,7235.715482573727,10.100000000000023,10165.2,No Falla
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,4522.14938002681,10.100000000000023,4860.0,No Falla
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,8300.770777479893,10.199999999999989,11877.599999999999,Falla
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,6659.705931635389,10.199999999999989,8996.4,No Falla
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,7173.100284852547,10.199999999999989,10114.6,No Falla
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,5350.180127345844,10.200000000000045,6562.599999999999,No Falla
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,5560.6463639410185,10.200000000000045,7102.0,No Falla
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,6999.780077077748,10.199999999999989,9737.0,No Falla
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,8101.7091152815,10.300000000000011,12268.8,Falla
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,8269.206601876676,10.300000000000011,12251.6,Falla
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,5691.542392761395,10.300000000000011,0.0,No Falla
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,6540.256367292225,10.199999999999989,85.2,No Falla
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,6073.642761394101,10.199999999999989,179.0,No Falla
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,6849.803116621984,10.199999999999989,337.40000000000003,No Falla
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,6009.194872654155,10.199999999999989,341.09999999999997,No Falla
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,6299.807305630026,10.199999999999989,444.4,No Falla
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,8781.522285522788,10.199999999999989,819.0,No Falla
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,4989.370392091153,10.0,442.5,No Falla
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,5882.184148793565,10.099999999999966,644.3,No Falla
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,9502.555294906166,10.099999999999966,1214.1,Falla
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,7826.135221179625,10.100000000000023,1080.2,No Falla
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,5560.216990616622,10.099999999999966,802.5,No Falla
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,4872.319034852547,10.099999999999966,723.6,No Falla
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,5368.224279490617,10.100000000000023,968.9999999999999,No Falla
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,6914.4814008042895,10.099999999999966,1567.5,No Falla
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,5649.23341152815,10.100000000000023,1298.5,No Falla
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,6590.147453083111,10.100000000000023,1616.9,No Falla
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,4317.757205093834,10.100000000000023,886.2,No Falla
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,4674.932975871314,10.100000000000023,1091.2,No Falla
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,5905.244638069705,10.0,1813.0,No Falla
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,6303.619302949061,10.0,2019.6000000000001,No Falla
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,6204.0884718498655,10.0,2284.7999999999997,No Falla
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,6278.6528150134045,10.0,2383.6,No Falla
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,6869.554289544236,9.899999999999977,2806.0,No Falla
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,4930.671916890081,9.899999999999977,1795.5,No Falla
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,8025.5843666219835,10.0,3555.5,No Falla
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,4874.958109919571,9.899999999999977,1782.2,No Falla
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,7852.850619973191,10.0,3549.0,No Falla
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,4987.851876675603,10.0,2205.0,No Falla
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,4457.586293565683,10.100000000000023,1825.1999999999998,No Falla
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,6663.371313672923,10.0,3496.0,No Falla
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,6215.33595844504,9.899999999999977,3029.5,No Falla
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,7249.287868632708,10.0,4233.0,No Falla
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,6615.17677613941,10.0,3784.0,No Falla
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,4123.994638069705,10.100000000000023,1728.0,No Falla
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,5911.528150134049,10.100000000000023,3312.0,No Falla
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,5524.757037533513,10.100000000000023,3120.8,No Falla
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,5973.316018766756,10.100000000000023,3033.6000000000004,No Falla
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,6120.8738270777485,10.199999999999989,4135.6,No Falla
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,7022.997654155496,10.299999999999955,4810.1,No Falla
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,6867.124664879357,10.299999999999955,4788.0,No Falla
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,6571.485422252011,10.300000000000011,4558.2,No Falla
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,5620.287365951744,10.299999999999955,4381.8,No Falla
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,6530.8310991957105,10.399999999999977,4972.799999999999,No Falla
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,7342.200067024129,10.399999999999977,5927.6,No Falla
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,5517.049262734584,10.5,3653.2999999999997,No Falla
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,6749.4344839142095,10.5,5636.400000000001,No Falla
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,4538.675016756032,10.5,3137.2000000000003,No Falla
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,4169.351122654155,10.600000000000023,2356.2,No Falla
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,5842.116286863271,10.5,4663.6,No Falla
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,6505.80177613941,10.599999999999966,5132.2,No Falla
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,4938.212131367292,10.699999999999989,3685.6000000000004,No Falla
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,5557.892091152816,10.599999999999966,4843.8,No Falla
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,6737.652898793565,10.599999999999966,6220.5,No Falla
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,5002.461042225201,10.599999999999966,4015.0,No Falla
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,4280.83109919571,10.599999999999966,2841.6,No Falla
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,6777.333277479893,10.599999999999966,7065.0,No Falla
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,6052.215985254692,10.599999999999966,5563.2,No Falla
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,6450.653485254693,10.600000000000023,7316.0,No Falla
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,6191.270107238605,10.600000000000023,6405.599999999999,No Falla
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,6680.085455764075,10.600000000000023,6688.0,No Falla
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,6710.508126675603,10.600000000000023,7276.5,No Falla
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,5534.517426273458,10.700000000000045,6048.0,No Falla
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,6985.212801608579,10.600000000000023,8636.0,No Falla
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,7215.5663538874,10.600000000000023,9116.0,No Falla
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,6998.533847184987,10.5,7105.0,No Falla
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,5959.366621983914,10.599999999999966,5876.400000000001,No Falla
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,5011.519772117963,10.599999999999966,5083.599999999999,No Falla
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,6317.945710455763,10.599999999999966,7221.9,No Falla
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,5419.026474530831,10.599999999999966,5874.3,No Falla
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,6200.7791554959795,10.599999999999966,7067.000000000001,No Falla
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,5166.617794906167,10.599999999999966,6175.0,No Falla
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,6065.6836461126,10.699999999999989,7680.0,No Falla
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,7568.94059986595,10.699999999999989,8982.199999999999,No Falla
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,6529.323056300268,10.699999999999989,8212.4,No Falla
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,4946.401642091153,10.699999999999989,5532.2,No Falla
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,6507.770609919571,10.800000000000011,8321.4,No Falla
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,8152.76265080429,10.800000000000011,11510.1,Falla
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,5600.096347184986,10.799999999999955,6437.0,No Falla
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,5385.8076407506705,10.800000000000011,6279.0,No Falla
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,6134.4043230563,10.799999999999955,9008.5,No Falla
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,7560.415968498659,10.799999999999955,11314.199999999999,No Falla
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,6474.9078418230565,10.699999999999989,0.0,No Falla
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,5398.699313002681,10.699999999999989,93.9,No Falla
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,6892.091152815013,10.600000000000023,224.0,No Falla
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,4743.957355898123,10.700000000000045,207.2,No Falla
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,4282.998910857908,10.599999999999966,205.0,No Falla
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,5053.347017426274,10.699999999999989,360.09999999999997,No Falla
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,6252.785690348526,10.699999999999989,573.0,No Falla
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,5776.495475871315,10.699999999999989,547.4000000000001,No Falla
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,6081.978887399464,10.700000000000045,788.0,No Falla
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,5223.483579088472,10.800000000000011,717.2,No Falla
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,7163.360841152815,10.800000000000011,1162.5,No Falla
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,7064.426943699732,10.800000000000011,1312.2,No Falla
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,3537.868632707775,10.699999999999989,400.20000000000005,No Falla
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,5461.052697721179,10.800000000000011,1052.8,No Falla
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,6906.291890080429,10.800000000000011,1536.8000000000002,No Falla
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,6597.1849865951735,10.800000000000011,1509.6,No Falla
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,5368.09860924933,10.699999999999989,1236.3,No Falla
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,5729.358662868632,10.699999999999989,1406.3,No Falla
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,6495.056970509383,10.699999999999989,1904.8999999999999,No Falla
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,5230.081266756032,10.799999999999955,1488.0,No Falla
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,7259.760388739946,10.799999999999955,2346.0,No Falla
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,5259.299597855228,10.800000000000011,1620.0,No Falla
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,5955.659349865951,10.699999999999989,2023.6999999999998,No Falla
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,6271.856149463807,10.699999999999989,2250.9,No Falla
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,7159.24514075067,10.799999999999955,3080.7,No Falla
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,5433.29004691689,10.799999999999955,2257.2000000000003,No Falla
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,5638.289628016086,10.699999999999989,2495.6000000000004,No Falla
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,5678.011896782842,10.699999999999989,2456.6,No Falla
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,6084.76457774799,10.800000000000011,2826.8,No Falla
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,6150.804289544236,10.800000000000011,2833.6,No Falla
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,5307.054289544236,10.699999999999989,2441.1,No Falla
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,7198.433310991956,10.699999999999989,4015.2,No Falla
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,8133.629356568365,10.799999999999955,4747.2,No Falla
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,8147.358830428954,10.799999999999955,5060.0,No Falla
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,6647.620643431635,10.899999999999977,3681.0,No Falla
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,6293.220090482573,10.799999999999955,3561.8999999999996,No Falla
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,6159.465063672922,10.899999999999977,3792.0,No Falla
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,5999.7800770777485,10.899999999999977,3537.8,No Falla
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,6318.951072386059,10.800000000000011,3831.6000000000004,No Falla
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,6400.008378016086,10.899999999999977,4038.6000000000004,No Falla
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,7607.081518096515,10.900000000000034,5583.6,No Falla
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,6210.623324396783,10.900000000000034,4662.0,No Falla
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,6444.055797587132,10.900000000000034,4859.0,No Falla
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,6004.335623324397,10.800000000000011,4301.0,No Falla
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,7614.768347855227,10.800000000000011,6072.3,No Falla
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,8038.036193029489,10.800000000000011,6468.0,No Falla
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,5400.427278820375,10.899999999999977,3616.2,No Falla
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,4922.838471849866,10.899999999999977,3350.0,No Falla
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,3436.997319034853,10.800000000000011,1625.6000000000001,Falla
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,6540.968498659517,11.0,5211.599999999999,No Falla
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,6710.790884718499,11.0,6288.0,No Falla
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,5208.403150134049,11.100000000000023,3591.0,No Falla
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,4804.9597855227885,11.0,3644.8,No Falla
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,6722.897117962466,11.0,6265.2,No Falla
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,7030.946296916889,11.099999999999966,7176.9,No Falla
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,7900.427278820374,11.0,8637.199999999999,No Falla
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,7344.483076407507,11.099999999999966,6989.0,No Falla
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,8080.428954423592,11.099999999999966,8055.599999999999,No Falla
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,7140.373659517426,11.099999999999966,7005.0,No Falla
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,5949.134969839142,11.0,5791.2,No Falla
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,6772.159852546917,10.899999999999977,6683.599999999999,No Falla
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,7379.984919571046,10.899999999999977,8195.4,No Falla
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,6384.802278820375,10.899999999999977,6384.0,No Falla
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,6202.528066353888,10.900000000000034,6107.400000000001,No Falla
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,6647.327412868633,10.900000000000034,6986.400000000001,No Falla
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,5369.114443699732,10.900000000000034,4797.4,No Falla
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,6858.16018766756,10.900000000000034,7368.400000000001,No Falla
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,7245.140750670243,11.0,8647.800000000001,No Falla
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,3716.6973860589815,11.100000000000023,2974.3999999999996,No Falla
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,5482.238605898123,11.0,5411.2,No Falla
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,5676.04306300268,11.200000000000045,5813.999999999999,No Falla
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,7972.247821715817,11.300000000000011,10883.6,No Falla
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,6234.532087801608,11.300000000000011,8445.6,No Falla
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,8143.43163538874,11.199999999999989,10713.6,No Falla
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,7821.307389410187,11.200000000000045,9757.199999999999,No Falla
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,7054.289544235925,11.100000000000023,7999.0,No Falla
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,6667.811662198391,11.200000000000045,8569.199999999999,No Falla
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,6310.3950234584445,11.200000000000045,8094.799999999999,No Falla
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,6921.581769436998,11.100000000000023,8890.199999999999,No Falla
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,6629.597436327077,11.199999999999989,8904.3,No Falla
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,7006.283512064344,11.100000000000023,9784.6,No Falla
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,5683.279574396783,11.0,7072.5,No Falla
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,5404.867627345844,11.0,6727.5,No Falla
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,6772.662533512064,10.899999999999977,8945.199999999999,No Falla
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,5918.125837801608,11.100000000000023,7975.799999999999,No Falla
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,7313.9452077748,11.0,10671.300000000001,No Falla
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,3987.1711628686326,11.0,0.0,No Falla
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,6004.754524128687,11.0,76.4,No Falla
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,5395.400469168901,11.0,198.0,No Falla
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,5396.772369302949,11.0,248.8,No Falla
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,7705.847855227883,11.0,607.2,No Falla
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,6822.595509383378,11.0,570.6999999999999,No Falla
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,6843.896615281502,11.099999999999966,685.5,No Falla
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,5039.219587801608,11.099999999999966,491.29999999999995,No Falla
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,7057.944453753351,11.100000000000023,898.0,No Falla
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,6611.427613941019,11.0,928.4000000000001,No Falla
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,6163.654071715818,11.0,922.5,No Falla
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,7881.4510723860585,11.100000000000023,1744.3999999999999,No Falla
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,6200.946715817695,11.100000000000023,1113.0,No Falla
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,6345.027647453083,11.0,1340.8,No Falla
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,6095.027647453084,10.899999999999977,1349.8000000000002,No Falla
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,4586.712466487936,10.899999999999977,876.9,No Falla
